order,family,common_name,bird_id,normalized_response,n,relaxed_by_hand
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,brownbird,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,browncanary,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,brownhopper,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,brownsparrow,2,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,brownspeck,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,brownwarbler,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,burrow,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,canary,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,cardinal,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,chickadee,3,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,chren,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,citybird,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,cockatoo,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,finch,16,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,goldfinch,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,goyi,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,graystonefinch,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,hawk,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,hawkfinch,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,horns,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,hummingbird,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,mockingbird,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,pigeon,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,puffybrownfinch,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,ringneckwren,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,robbin,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,robin,4,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,skyhawk,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,sparrow,17,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,swallow,4,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,swollow,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,warbler,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,whitebreastedthrasher,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,wren,4,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,yellowheadedfinch,1,
Passeriformes,Alaudidae (Larks),Horned Lark,horlar,yellowjacket,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,brightstarling,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,canary,2,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,cardinal,9,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,commonsparrow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,crestedbilagang,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,devilswing,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,dew,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,grosbeak,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,hoodedjay,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,paintedbunting,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,quail,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redbird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redbreastedsongbird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redchestbird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redchestedflapper,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redchestedpuffin,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redcrestedcardinal,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redcrestedwarbler,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redlittlebird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redneck,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redphoebe,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redpoll,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redsparrow,3,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redth,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,redwing,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,robin,7,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,robinredbreast,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,rosettenapedwarbler,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,smallsparrow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,sparow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,sparrow,9,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,starling,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,swallow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,thrush,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,twit,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,warbler,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,woodpecker,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",House Finch,houfin,wren,4,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,averagebirb,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,barkwing,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,bluejay,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,brownbird,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,browncanary,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,brownfinch,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,brownlittlebird,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,brownrobin,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,brownwing,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,canary,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,cardinal,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,chickadee,5,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,commonfinch,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,commonhousewren,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,finch,11,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,goldfinch,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,housefinch,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,jaybird,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,marsup,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,oriole,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,parakeet,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,pigeon,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,redhawk,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,redheadedbird,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,redheadedfinch,2,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,redrum,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,robin,3,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,skylark,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,smallbird,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,swollow,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,tuftedtitmouse,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,warbler,3,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,wildrobin,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,windel,1,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,houspa,wren,7,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,bellybird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,bert,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,brown,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,brownhummingbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,browntailedsparrow,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,browntit,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,browntitmouse,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,chickadee,3,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,chunkybrownbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,commonbrownbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,finch,12,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,forestfledgling,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,greycanary,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,lark,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,littlebrownbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,littlebrownbirds,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,littleroundfella,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,minibudgie,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,nan,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,nonecksparrow,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,nuthatch,2,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,parakeet,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,pelican,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,pigeon,2,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,pludgeon,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,pointer,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,quail,2,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,robin,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,rumbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,singingbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,sparrow,14,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,starling,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,swallow,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,thumper,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,tit,3,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,titmouse,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,tuftedtitmouse,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,turtledove,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,twitterbird,1,
Passeriformes,Troglodytidae (Wrens),House Wren,houwre,warbler,2,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,aquajay,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluebird,22,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluecanary,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluefinch,6,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluejay,10,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluerobin,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluesparrow,3,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,bluetailbird,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,chikodee,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,ernie,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,finch,11,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,grosbeak,2,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,jay,2,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,jaybird,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,junco,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,lark,2,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,mockingbird,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,parakeet,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,prismpercher,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,robin,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,sparrow,9,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,starling,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,swallow,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Indigo Bunting,indbun,wren,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,blackandyellowcanary,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,bumblebeejay,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,bumblebird,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,canary,3,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,cardinal,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,chickadee,3,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,chicky,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,chikodee,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,cochatoo,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,finch,15,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,flycatcher,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,goldenfinch,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,goldfinch,3,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,grosbeak,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,honey,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,jay,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,kingfish,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,mockingjay,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,mustardchestedbird,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,orioles,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,parakeet,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,pigeon,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,robin,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,sparrow,3,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,stripedyellowfinch,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,swallow,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,titmouse,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,westernmeadowlark,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,wren,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowandblackfinch,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbelliedhummingbird,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbelliedproust,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbelliedsapsucker,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbelly,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbellybird,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbellyfinch,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbird,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbreastedfinch,3,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowbreastedparakeet,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowcanary,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowchestedsparow,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowfinch,7,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowjay,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowrobin,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowsparrow,2,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowstripedcanary,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowswallow,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowtail,1,
Passeriformes,Parulidae (New World Warblers),Magnolia Warbler,magwar,yellowtigerparakeet,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Mallard,mallar3,geese,2,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Mallard,mallar3,goose,2,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,canary,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,cardinal,2,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,chickadee,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,chork,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,duck,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,grouse,2,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,jaybird,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,landwhalebird,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,littlebird,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,magpie,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,partridge,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,passengerpigeon,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,peabird,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,pheasant,3,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,pidgeon,2,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,pidgeonoracucu,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,pidgey,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,pigeon,12,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,plumpbird,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,puffingbird,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,puffington,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,puffypheasant,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,quail,5,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,qual,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,sandclaw,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,sandpiper,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,smalleagle,1,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,sparrow,2,
Columbiformes,Columbidae (Pigeons and Doves),Mourning Dove,moudov,spottedcrane,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Mute Swan,mutswa,flockgeese,1,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Mute Swan,mutswa,goose,3,
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Mute Swan,mutswa,whitegoose,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,budgie,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,cardenal,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,chief,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,mohawk,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,redbird,1,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,redrobin,2,
Passeriformes,Cardinalidae (Cardinals and Allies),Northern Cardinal,norcar,robin,6,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,bluebillspekler,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,bluecrestedstarling,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,budgie,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,cardinal,2,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,cockatiel,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,cockatoo,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,colorfulleopardwoodpecker,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,dottedbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,dove,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,fattdottedsparrow,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,finch,6,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,grackle,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,hartow,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,hummingbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,leopardbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,mich,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,mottledwren,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,nectarbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,newyorkpigeon,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,northernatlanticbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,pigeon,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,quail,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redfacedpecker,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redfinch,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redrobin,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redspot,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redspottedfinch,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redspottedwoodpecker,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,redthroatedrobin,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,robin,3,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,sparrow,4,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,speckledbreast,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,speckledflyer,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,speckledrainbowbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,speckledwren,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spotted,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedbelly,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedbird,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedcardinal,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spotteddove,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedfinch,3,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedswallow,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedthrill,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,spottedyellowtail,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,starling,2,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,swollow,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,tern,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,thrush,3,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,titmouse,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,warbler,1,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,woodpecker,15,
Piciformes,Picidae (Woodpeckers),Northern Flicker,norfli,wren,3,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,bigbird,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,blacktailedsparrow,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,bushtit,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,cardinal,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,catbirds3rdcousin,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,chickaadee,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,chickadee,6,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,commongreyfinch,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,dove,2,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,finch,15,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,flome,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,flycatcher,1,
Passeriformes,Mimidae (Mockingbirds and Thrashers),Northern Mockingbird,normoc,forestfledgling,1,
